Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Promo_Flag,Subscriber_Flag,Purchase_Freq_Annual,Est_Annual_Revenue,Promo_Dependency_Score,Satisfaction_Score,Loyalty_Index_A,Loyalty_Index_B,Value_Tier,Retention_Risk,Organic_Buyer,Segment
802,25,Male,Belt,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,1,1,1,26,754,2,0.9600000000000002,0.43381352541016405,0.3926795366795367,High,0,0,Loyal Promo-Driven
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Weekly,1,1,1,52,2132,2,0.4,0.5102040816326531,0.3030888030888031,Premium,0,0,Loyal Promo-Driven
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,Yes,Yes,30,Venmo,Every 3 Months,1,1,1,4,152,2,0.11999999999999993,0.46650660264105637,0.05219305019305017,Low,1,0,Loyal Promo-Driven
805,43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,Venmo,Quarterly,1,1,1,4,188,2,0.040000000000000036,0.4460984393757502,0.026972972972972985,Low,1,0,Loyal Promo-Driven
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,Yes,Yes,40,Debit Card,Monthly,1,1,1,12,360,2,0.4800000000000001,0.6234493797519007,0.19425482625482626,Medium,0,0,Loyal Promo-Driven
807,56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Standard,Yes,Yes,46,PayPal,Quarterly,1,1,1,4,224,2,0.08000000000000007,0.6297719087635054,0.043752895752895773,Medium,1,0,Loyal Promo-Driven
808,27,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly,1,1,1,52,4628,2,0.31999999999999995,0.6428571428571428,0.4678301158301158,Premium,0,0,Loyal Promo-Driven
809,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,Yes,Yes,38,Cash,Every 3 Months,1,1,1,4,384,2,0.8399999999999999,0.5481392557022808,0.322108108108108,Medium,0,0,Loyal Promo-Driven
810,48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,Yes,Yes,30,PayPal,Bi-Weekly,1,1,1,26,2106,2,0.9600000000000002,0.6174869947979191,0.4970810810810811,Premium,0,0,Loyal Promo-Driven
811,52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly,1,1,1,26,2158,2,0.9600000000000002,0.6378951580632253,0.5010965250965251,Premium,0,0,Loyal Promo-Driven
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,Yes,Yes,36,Venmo,Quarterly,1,1,1,4,140,2,0.08000000000000007,0.5277310924369748,0.037266409266409284,Low,1,0,Loyal Promo-Driven
813,64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,Standard,Yes,Yes,32,Credit Card,Weekly,1,1,1,52,2912,2,0.2800000000000001,0.8163265306122449,0.3213204633204634,Premium,0,0,Loyal Promo-Driven
814,54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,1,1,1,1,45,2,0.15999999999999998,0.2826530612244898,0.05793050193050192,Low,1,0,Casual Promo-Driven
815,31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Express,Yes,Yes,8,PayPal,Monthly,1,1,1,12,744,2,0.5199999999999999,0.29691876750700275,0.23790733590733587,High,0,0,Casual Promo-Driven
816,30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Next Day Air,Yes,Yes,27,Venmo,Bi-Weekly,1,1,1,26,2184,2,0.2,0.58687474989996,0.2371042471042471,Premium,0,0,Loyal Promo-Driven
817,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,Debit Card,Monthly,1,1,1,12,288,2,0.5599999999999999,0.4601840736294518,0.21669498069498067,Medium,0,0,Loyal Promo-Driven
818,25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,Yes,Yes,30,PayPal,Fortnightly,1,1,1,26,546,2,0.8800000000000001,0.6174869947979191,0.3486177606177606,Medium,0,0,Loyal Promo-Driven
819,59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,1,1,1,12,1092,2,0.9600000000000002,0.5622248899559824,0.4187799227799228,High,0,0,Loyal Promo-Driven
820,55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Next Day Air,Yes,Yes,28,Debit Card,Quarterly,1,1,1,4,144,2,0.9199999999999999,0.4460984393757502,0.33157528957528953,Low,0,0,Loyal Promo-Driven
821,56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Monthly,1,1,1,12,468,2,0.0,0.490796318527411,0.034594594594594595,Medium,0,0,Loyal Promo-Driven
822,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,Yes,Yes,31,Credit Card,Bi-Weekly,1,1,1,26,1014,2,0.5599999999999999,0.6276910764305722,0.27275675675675676,High,0,0,Loyal Promo-Driven
823,35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23,Bank Transfer,Annually,1,1,1,1,59,2,0.36,0.37448979591836734,0.12901158301158303,Low,1,0,Casual Promo-Driven
824,51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly,1,1,1,4,108,2,0.0,0.27262905162064827,0.0067953667953667965,Low,1,0,Casual Promo-Driven
825,61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Store Pickup,Yes,Yes,48,Cash,Quarterly,1,1,1,4,376,2,0.2,0.6501800720288116,0.09749034749034749,Medium,1,0,Loyal Promo-Driven
826,27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly,1,1,1,12,1128,2,0.44000000000000006,0.3887555022008803,0.23955984555984555,High,0,0,Casual Promo-Driven
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36,PayPal,Weekly,1,1,1,52,4888,2,0.44000000000000006,0.8571428571428571,0.529907335907336,Premium,0,0,Loyal Promo-Driven
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,Yes,Yes,33,Bank Transfer,Fortnightly,1,1,1,26,1326,2,0.6399999999999999,0.6480992396958783,0.3248494208494208,High,0,0,Loyal Promo-Driven
829,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,27,PayPal,Bi-Weekly,1,1,1,26,1612,2,0.4800000000000001,0.58687474989996,0.2909343629343629,High,0,0,Loyal Promo-Driven
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Fortnightly,1,1,1,26,1482,2,0.5199999999999999,0.4542216886754702,0.29489575289575287,High,0,0,Loyal Promo-Driven
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Express,Yes,Yes,5,Credit Card,Annually,1,1,1,1,76,2,0.68,0.19081632653061223,0.24232432432432433,Low,0,0,Casual Promo-Driven
832,66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Express,Yes,Yes,47,Cash,Every 3 Months,1,1,1,4,252,2,0.72,0.6399759903961585,0.26991505791505793,Medium,0,0,Loyal Promo-Driven
833,58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,1,1,1,26,2080,2,0.0,0.597078831532613,0.15907335907335907,Premium,0,0,Loyal Promo-Driven
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Annually,1,1,1,1,68,2,0.4,0.25204081632653064,0.1437065637065637,Low,1,0,Casual Promo-Driven
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,Yes,18,Credit Card,Weekly,1,1,1,52,4628,2,0.24000000000000005,0.673469387755102,0.43983011583011583,Premium,0,0,Loyal Promo-Driven
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,21,Debit Card,Weekly,1,1,1,52,1352,2,0.0,0.7040816326530612,0.10285714285714286,High,0,0,Loyal Promo-Driven
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,22,Cash,Bi-Weekly,1,1,1,26,2340,2,0.5599999999999999,0.5358543417366947,0.37515057915057914,Premium,0,0,Loyal Promo-Driven
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,33,Cash,Every 3 Months,1,1,1,4,112,2,0.9600000000000002,0.4971188475390156,0.34310424710424714,Low,0,0,Loyal Promo-Driven
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,49,Credit Card,Annually,1,1,1,1,29,2,0.72,0.639795918367347,0.2526949806949807,Low,0,0,Loyal Promo-Driven
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months,1,1,1,4,124,2,0.040000000000000036,0.2624249699879952,0.02203088803088804,Low,1,0,Casual Promo-Driven
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly,1,1,1,52,1248,2,0.68,0.673469387755102,0.33282625482625483,High,0,0,Loyal Promo-Driven
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Fortnightly,1,1,1,26,2288,2,0.040000000000000036,0.597078831532613,0.18913513513513516,Premium,0,0,Loyal Promo-Driven
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,25,PayPal,Weekly,1,1,1,52,4524,2,0.44000000000000006,0.7448979591836734,0.5017992277992278,Premium,0,0,Loyal Promo-Driven
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,6,PayPal,Weekly,1,1,1,52,4160,2,0.2800000000000001,0.5510204081632653,0.4176911196911197,Premium,0,0,Loyal Promo-Driven
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,44,Venmo,Bi-Weekly,1,1,1,26,1248,2,0.7600000000000001,0.760344137655062,0.36082625482625486,High,0,0,Loyal Promo-Driven
846,31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,30,Venmo,Monthly,1,1,1,12,252,2,0.4800000000000001,0.5214085634253701,0.1859150579150579,Medium,0,0,Loyal Promo-Driven
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,42,Debit Card,Quarterly,1,1,1,4,288,2,0.4800000000000001,0.5889555822328931,0.1886949806949807,Medium,1,0,Loyal Promo-Driven
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,30,PayPal,Monthly,1,1,1,12,528,2,0.6399999999999999,0.5214085634253701,0.26322779922779915,Medium,0,0,Loyal Promo-Driven
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly,1,1,1,26,1898,2,0.44000000000000006,0.6480992396958783,0.299019305019305,Premium,0,0,Loyal Promo-Driven
850,23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,24,PayPal,Quarterly,1,1,1,4,244,2,0.72,0.40528211284513804,0.2692972972972973,Medium,0,0,Loyal Promo-Driven
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,13,Venmo,Monthly,1,1,1,12,240,2,0.040000000000000036,0.3479391756702681,0.030988416988417,Medium,0,0,Casual Promo-Driven
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Express,Yes,Yes,19,Debit Card,Monthly,1,1,1,12,1032,2,0.15999999999999998,0.40916366546618643,0.13414671814671814,High,0,0,Loyal Promo-Driven
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,23,Debit Card,Every 3 Months,1,1,1,4,240,2,0.68,0.39507803121248497,0.25498841698841695,Medium,0,0,Casual Promo-Driven
854,62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,Free Shipping,Yes,Yes,35,Cash,Monthly,1,1,1,12,516,2,0.6,0.5724289715886355,0.2483011583011583,Medium,0,0,Loyal Promo-Driven
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,22,Venmo,Monthly,1,1,1,12,528,2,0.72,0.43977591036414565,0.29122779922779923,Medium,0,0,Loyal Promo-Driven
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,14,Credit Card,Quarterly,1,1,1,4,304,2,0.2,0.30324129651860743,0.09193050193050192,Medium,1,0,Casual Promo-Driven
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,47,Debit Card,Fortnightly,1,1,1,26,858,2,0.4,0.7909563825530213,0.2047104247104247,High,0,0,Loyal Promo-Driven
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Standard,Yes,Yes,50,Debit Card,Every 3 Months,1,1,1,4,240,2,0.2,0.6705882352941177,0.08698841698841699,Medium,1,0,Loyal Promo-Driven
859,19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,PayPal,Weekly,1,1,1,52,1352,2,0.24000000000000005,0.826530612244898,0.18685714285714286,High,0,0,Loyal Promo-Driven
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Next Day Air,Yes,Yes,7,Debit Card,Monthly,1,1,1,12,876,2,0.6,0.28671468587434973,0.2761003861003861,High,0,0,Casual Promo-Driven
861,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,3,Cash,Monthly,1,1,1,12,1044,2,0.6399999999999999,0.2458983593437375,0.303073359073359,High,0,0,Casual Promo-Driven
862,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,35,Credit Card,Every 3 Months,1,1,1,4,400,2,0.5199999999999999,0.5175270108043217,0.21134362934362932,Medium,0,0,Loyal Promo-Driven
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,13,PayPal,Fortnightly,1,1,1,26,2184,2,0.9600000000000002,0.4440176070428171,0.5031042471042471,Premium,0,0,Loyal Promo-Driven
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,1,1,1,26,1066,2,0.5599999999999999,0.7399359743897559,0.27677220077220077,High,0,0,Loyal Promo-Driven
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually,1,1,1,1,59,2,0.5599999999999999,0.19081632653061223,0.199011583011583,Low,0,0,Casual Promo-Driven
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,23,Venmo,Annually,1,1,1,1,26,2,0.9199999999999999,0.37448979591836734,0.32246332046332044,Low,0,0,Casual Promo-Driven
867,67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,11,PayPal,Bi-Weekly,1,1,1,26,1794,2,0.08000000000000007,0.423609443777511,0.164988416988417,Premium,0,0,Loyal Promo-Driven
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Fortnightly,1,1,1,26,520,2,0.24000000000000005,0.5460584233693477,0.12261003861003862,Medium,0,0,Loyal Promo-Driven
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,2,Credit Card,Every 3 Months,1,1,1,4,332,2,0.2800000000000001,0.1807923169267707,0.12209266409266412,Medium,1,0,Casual Promo-Driven
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Weekly,1,1,1,52,2808,2,0.08000000000000007,0.826530612244898,0.24328957528957532,Premium,0,0,Loyal Promo-Driven
871,66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,6,Bank Transfer,Bi-Weekly,1,1,1,26,1716,2,0.0,0.37258903561424567,0.13096525096525097,Premium,0,0,Casual Promo-Driven
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,45,Debit Card,Quarterly,1,1,1,4,168,2,0.040000000000000036,0.6195678271308523,0.02542857142857144,Low,1,0,Loyal Promo-Driven
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,25,Cash,Quarterly,1,1,1,4,132,2,0.15999999999999998,0.4154861944777911,0.06464864864864864,Low,1,0,Loyal Promo-Driven
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly,1,1,1,4,308,2,0.68,0.40528211284513804,0.26023938223938226,Medium,0,0,Loyal Promo-Driven
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months,1,1,1,4,260,2,0.7600000000000001,0.2624249699879952,0.28453281853281853,Medium,0,0,Casual Promo-Driven
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Every 3 Months,1,1,1,4,156,2,0.6399999999999999,0.231812725090036,0.23450193050193047,Low,0,0,Casual Promo-Driven
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,1,Debit Card,Weekly,1,1,1,52,2652,2,0.5199999999999999,0.5,0.3852432432432432,Premium,0,0,Loyal Promo-Driven
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,1,1,1,4,260,2,0.9600000000000002,0.6195678271308523,0.35453281853281854,Medium,0,0,Loyal Promo-Driven
879,23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Express,Yes,Yes,37,Debit Card,Weekly,1,1,1,52,4628,2,0.9600000000000002,0.8673469387755103,0.6918301158301159,Premium,0,0,Loyal Promo-Driven
880,62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,14,PayPal,Quarterly,1,1,1,4,304,2,0.6399999999999999,0.30324129651860743,0.24593050193050187,Medium,0,0,Casual Promo-Driven
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Express,Yes,Yes,25,Debit Card,Monthly,1,1,1,12,900,2,0.24000000000000005,0.47038815526210487,0.15195366795366796,High,0,0,Loyal Promo-Driven
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,18,Venmo,Annually,1,1,1,1,61,2,0.08000000000000007,0.32346938775510203,0.03116602316602319,Low,1,0,Casual Promo-Driven
883,50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37,Cash,Every 3 Months,1,1,1,4,140,2,0.5199999999999999,0.5379351740696279,0.19126640926640923,Low,0,0,Loyal Promo-Driven
884,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,Bank Transfer,Monthly,1,1,1,12,444,2,0.72,0.5214085634253701,0.28474131274131276,Medium,0,0,Loyal Promo-Driven
885,67,Male,Skirt,Clothing,91,Hawaii,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,34,Bank Transfer,Weekly,1,1,1,52,4732,2,0.6399999999999999,0.836734693877551,0.5878610038610038,Premium,0,0,Loyal Promo-Driven
886,41,Male,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,49,Debit Card,Every 3 Months,1,1,1,4,396,2,0.7600000000000001,0.6603841536614646,0.295034749034749,Medium,0,0,Loyal Promo-Driven
887,19,Male,Shorts,Clothing,54,Utah,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,48,Bank Transfer,Monthly,1,1,1,12,648,2,0.44000000000000006,0.7050820328131252,0.2024942084942085,High,0,0,Loyal Promo-Driven
888,70,Male,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,33,PayPal,Fortnightly,1,1,1,26,1222,2,0.31999999999999995,0.6480992396958783,0.2048185328185328,High,0,0,Loyal Promo-Driven
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.8,Yes,Express,Yes,Yes,44,Cash,Annually,1,1,1,1,77,2,0.5199999999999999,0.5887755102040816,0.18640154440154436,Low,0,0,Loyal Promo-Driven
890,59,Male,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,50,Venmo,Weekly,1,1,1,52,4368,2,0.11999999999999993,1.0,0.3777528957528958,Premium,0,0,Loyal Promo-Driven
891,52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly,1,1,1,12,612,2,0.72,0.6948779511804722,0.2977142857142857,High,0,0,Loyal Promo-Driven
892,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,24,PayPal,Every 3 Months,1,1,1,4,104,2,0.5599999999999999,0.40528211284513804,0.20248648648648646,Low,0,0,Loyal Promo-Driven
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,43,Debit Card,Monthly,1,1,1,12,768,2,0.08000000000000007,0.65406162464986,0.08576061776061779,High,0,0,Loyal Promo-Driven
894,33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Express,Yes,Yes,14,Venmo,Monthly,1,1,1,12,612,2,0.8800000000000001,0.3581432573029212,0.3537142857142857,High,0,0,Casual Promo-Driven
895,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,3,Debit Card,Quarterly,1,1,1,4,240,2,0.5199999999999999,0.19099639855942377,0.19898841698841696,Medium,0,0,Casual Promo-Driven
896,40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,Yes,33,Debit Card,Quarterly,1,1,1,4,276,2,0.8800000000000001,0.4971188475390156,0.32776833976833974,Medium,0,0,Loyal Promo-Driven
897,69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Express,Yes,Yes,38,Cash,Fortnightly,1,1,1,26,754,2,0.8800000000000001,0.6991196478591436,0.3646795366795367,High,0,0,Loyal Promo-Driven
898,29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,46,Venmo,Weekly,1,1,1,52,4732,2,0.36,0.9591836734693878,0.4898610038610039,Premium,0,0,Loyal Promo-Driven
899,54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,19,Bank Transfer,Every 3 Months,1,1,1,4,280,2,0.4,0.3542617046818728,0.16007722007722006,Medium,1,0,Casual Promo-Driven
900,65,Male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Standard,Yes,Yes,20,PayPal,Annually,1,1,1,1,58,2,0.6,0.3438775510204082,0.21293436293436294,Low,0,0,Casual Promo-Driven
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Quarterly,1,1,1,4,392,2,0.31999999999999995,0.5889555822328931,0.1407258687258687,Medium,1,0,Loyal Promo-Driven
902,60,Male,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,34,Cash,Monthly,1,1,1,12,816,2,0.8800000000000001,0.5622248899559824,0.3694671814671815,High,0,0,Loyal Promo-Driven
903,43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,Yes,5,Cash,Monthly,1,1,1,12,528,2,0.11999999999999993,0.26630652260904364,0.08122779922779921,Medium,0,0,Casual Promo-Driven
904,44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Express,Yes,Yes,3,PayPal,Quarterly,1,1,1,4,180,2,0.31999999999999995,0.19099639855942377,0.12435521235521232,Low,1,0,Casual Promo-Driven
905,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,46,PayPal,Every 3 Months,1,1,1,4,396,2,0.15999999999999998,0.6297719087635054,0.08503474903474903,Medium,1,0,Loyal Promo-Driven
906,46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Standard,Yes,Yes,16,Venmo,Annually,1,1,1,1,68,2,0.11999999999999993,0.3030612244897959,0.04570656370656368,Low,1,0,Casual Promo-Driven
907,41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Standard,Yes,Yes,21,Debit Card,Bi-Weekly,1,1,1,26,1456,2,0.68,0.5256502601040416,0.3488880308880309,High,0,0,Loyal Promo-Driven
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Express,Yes,Yes,34,Credit Card,Bi-Weekly,1,1,1,26,1118,2,0.7600000000000001,0.6583033213285314,0.3507876447876448,High,0,0,Loyal Promo-Driven
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,9,PayPal,Every 3 Months,1,1,1,4,396,2,0.44000000000000006,0.2522208883553421,0.18303474903474903,Medium,1,0,Casual Promo-Driven
